TRANSACTION_ID,DATE,DESCRIPTION,TRANSACTION_TYPE_ID,CATEGORY_ID,ACCOUNT_ID,VALUE
5405,28/12/1989,4V1LINWCUH0KOPRL7JTI,2338,1369,3843,10548
5406,08/03/2002,MM9ZNLV4ZAI78YZ9E1E7,2713,3488,1853,42382
5407,25/02/1977,ZXP88L558IQOEFB49ED1,1506,8152,9289,44533
5408,29/08/2001,HOBYAUMMD04ZDPIZLP3G,5417,8528,7390,46343
5409,25/10/2004,WOJU4AXBLKHW83PWH1BD,8871,241,7635,9263
5410,08/10/1987,0BW2SD8QPN9IQ6U3ZEZC,9811,2577,5709,45825
5411,30/04/2000,7Q8S5N4XYDE94RNFAIW4,5727,5316,957,22986
5412,26/04/1998,1MY2X6FP617TFRCNK35K,9245,3585,8350,9540
5413,07/05/1985,I1QODISW6FKU6IOIYTPI,2468,7233,4490,33082
5414,21/04/1987,NXP42PWDYL89DHED7IZ7,3875,3529,9913,9811
5415,12/12/1988,SFTKNCJE47SLBPRQXU43,5928,2273,6948,8253
5416,24/03/1986,81478B4Q18UTAB7TCFK3,8405,9830,2158,6319
5417,21/02/1984,2VUTIG8I0R8WG6VEUGZ4,4636,8135,6028,44158
5418,01/01/2003,WU4ADC9UT28INWQZX7M6,5339,463,7078,32462
5419,23/04/1992,VY5YT60H0T3YRRWWDSJG,8574,6411,3057,44259
5420,14/10/2001,CI7DLFXO0BG6A5RA7EDL,6780,4963,2358,39332
5421,01/11/1982,GC8R2ER58LTIGZQROMM0,5283,9720,1495,14054
5422,23/11/1980,JMMFKJLQNHKPES7RZJA0,59,8382,7524,32133
5423,12/06/1983,W4AEXASGTW4CSYPYD9KG,9754,7164,4453,14349
5424,23/03/1985,1KDJ2XVFRZ56PMCOE2X0,1882,9795,3043,13417
5425,14/07/1990,F0KRI9A03MF2GDALQ3BT,8691,235,1233,40724
5426,21/11/1989,I80G5FPIPQLK7BCT1H05,9580,5097,5790,1488
5427,30/12/1993,N7GTYKOIQD0419AY3MFB,3192,9249,2115,11335
5428,13/10/1979,8JJ6DU2FUULE7IB72FAB,2752,8499,4821,15076
5429,30/11/1988,WZD2XVX3BPODFV092ITO,3662,6752,1752,43367
5430,08/11/1990,H7MEGIHOMHF20OT8PJQA,8527,5077,9863,14305
5431,20/08/1996,AJRQ16C5QS8AH834GG1K,6614,4232,612,17842
5432,14/10/1999,7YVKPGN2AXWMF0PATAXE,3453,4419,5393,49754
5433,30/05/1992,H7LKJ41ZGUXHQLZLIA1U,7996,103,3795,17826
5434,06/03/1992,1LH4FXMBR93Y9NA7RF0H,8073,3686,2820,2151
5435,29/03/1992,ZMTHZM5P0MR5111VDRMW,7953,449,9820,16636
5436,13/05/1979,5LN22BCRTE8IRNFIJPJ7,6013,4602,534,35040
5437,15/12/1981,LFPOR2G41ECMC33X5KMK,8038,4499,8440,31620
5438,03/07/1989,SHXMWJ89I07R83MUGAJH,1617,4137,9487,14620
5439,20/07/1996,6VSMWZX4ESZUAXR10XDS,1748,9388,1215,23239
5440,29/09/1994,MZ8OGLXP9GJ1CLILS0GP,3785,7246,3077,37052
5441,08/08/1977,8GAYAGDEEN993XQAWN37,4196,3003,2373,31151
5442,26/08/1990,JVWRBYSHFHI434MUEE31,2528,5142,266,7434
5443,26/05/1996,3NXBVW8IEDLUAUAPJD1S,1549,9233,9721,47348
5444,02/05/2001,5Q694XU4WZZ0LIT9FM2H,4814,936,4596,12804
5445,09/04/1996,BOEPJW2S0QFASDH5JHYR,8171,9008,1801,35467
5446,24/07/1995,H5D52QP0C91EZI64YNHF,8055,7717,7325,4026
5447,26/07/2002,5QX73H7IBVFA6UEJR3ZU,6330,4883,3369,17472
5448,26/12/2002,RJHJZTYBD32PWU0FFJ83,5395,7920,890,49926
5449,14/02/1989,Y2ZJM119RXHRYM4FT9IX,1961,880,984,18256
5450,19/04/1990,DVJDXJV3S7VVTLMD0GSW,4973,1436,567,20842
5451,05/05/1994,W0NEYJMNVTFFQHUE710M,6079,4729,4345,14650
5452,16/12/1982,SSL7X8LT6WTQ1TK8U56D,9299,730,6831,14444
5453,25/12/1998,90TFEHDFZNGNG49TZUQY,6435,5197,6284,24589
5454,27/12/1985,VG04A16U7E3WMN7DWCRT,6023,775,9220,37219
5455,27/01/1980,VM2G5DUU8P3BUW9HH19P,3836,538,1280,5872
5456,09/01/1991,SZ3YKNJ8Q5IYDEZ9CIOH,4703,4923,9366,38492
5457,28/12/1986,HDB5EANPXTVU45QB8871,7790,6146,7191,17668
5458,28/05/1978,K4R7PPO6CPDISQZO05LC,8819,1319,4988,12884
5459,11/04/1991,9NDVDBOGSFH13G9HT6G6,223,9483,1545,41435
5460,16/12/1981,J81TD9ATK285V9TD2TZC,1721,867,8799,44552
5461,18/08/1989,RV0AUXO0U38X99E3WI3L,2857,6664,3278,9644
5462,19/04/1984,NJVDSPK4QU44AT0Y672X,6324,7960,7835,29367
5463,10/12/1977,TLZKTXEVVHP78S08HSBT,2621,6815,6674,18306
5464,19/10/1997,JMQ6E6TRX3FFJD79CFBN,3245,854,969,2782
5465,20/10/1980,MCWKF20PRSUZ22CPRPVJ,7309,8694,5305,48256
5466,13/03/1995,NW7LRKCX6IGN6WSI7Q54,1423,3463,2312,40684
5467,14/05/1983,1AN11Y5TB1FGGEKLKR2G,658,6411,2110,32330
5468,07/02/1999,7Q21MUGAGI2J94YY4HT4,3051,8685,7788,15063
5469,18/11/1986,2AFU1RYS1YBTD0OC91G4,3309,948,4403,15041
5470,05/02/2001,1Z23M5NG2LW62XZ07S8D,229,9848,8786,18940
5471,02/03/1997,JR9MG4OK9ST1W8MJ39QY,9597,8648,5705,2105
5472,07/05/2003,B9U4JL4QQ1WD3MCNT7KD,7309,1563,8802,9355
5473,04/05/2000,X6QZ6LVN2E2L9RJOQ9ZD,6959,7968,1989,16276
5474,08/12/1999,4RXJBTS2AD1Z45DHJ33V,3155,665,4165,18778
5475,10/06/1995,5MVMBN58YGYLFMFV93Q5,9911,4068,8357,31664
5476,28/12/2000,JMX6BMRMZQL5ZYM764WX,6948,7921,8046,14272
5477,17/05/1992,TODRGIIU3JELOF2ZOEZL,2228,9253,4466,29466
5478,27/06/1990,HECC974XXVN8UED93TUE,7516,9504,4021,35432
5479,25/11/1996,9VTBNISM5XQGDLN8WWWQ,8216,1497,736,47530
5480,24/12/1981,NAVVGQPM3NFVQDYGQ152,8430,4471,5714,15654
5481,23/10/1998,RCJPWC59204NYEXDXR5V,7783,6598,6828,48708
5482,02/12/1983,76Q7L5UD8AA8HAZQGOZI,3824,1656,62,33425
5483,15/06/1983,RGWU2Q2UZ0JQHM02XIP1,1493,4854,822,35232
5484,04/04/1992,WX1P0RGV4XZBU1G1P3SN,6545,7419,6937,14668
5485,23/12/1997,4IYCSD49I8VI1MQ3IBX6,2628,9700,791,22221
5486,07/08/1984,UMT7YYGUTZNMNGYAVWH4,245,1478,8637,40133
5487,27/08/1997,KU51SUQIZWXGIOG62VGV,3925,6035,1483,9770
5488,07/11/1999,3FQ0S9D0HZCVRTM68ALK,8659,5234,8284,10392
5489,26/08/1988,797W7TBMIOS87ZV3G40W,4346,3667,7730,19688
5490,20/01/1982,7QXCPRN8FW5A6MOTCGI0,6528,2934,9853,46622
5491,18/01/1986,VU36KNJP8R4JW0L7M4XT,7592,3863,2152,44388
5492,04/08/1998,PJA1QPE03M76V9YUBMRX,7046,780,444,47229
5493,26/08/1987,VQ8TG479ZKY3BTCY19EM,5954,4212,1798,29377
5494,01/05/1993,SGJJ1L54R63WGC2BYRVR,2136,3238,9547,1936
5495,27/10/1999,HV7Q0CUXWWLW38077YSA,1092,5219,5606,3171
5496,03/09/1987,AD5RZ9TGW8TZ6W83GBJS,5172,1353,7639,3690
5497,15/08/1985,A78EB4LU3T22HULPF5FX,8972,4477,3663,40153
5498,25/10/1992,QQOZQW2RTV9EXH3CW33G,8621,376,4290,43903
5499,19/04/2004,XBE070Z9Q859RZMIRMQE,5341,1369,2277,43889
5500,26/02/1983,EB4OP8HLUAMUNARSGWQP,2468,1820,1050,21854
5501,07/02/1999,VFUUPTHCTR60TKROWJOM,2883,4954,1245,14174
5502,19/04/1985,4L9WNLYTYUK0MW20PB49,6863,692,1911,48782
5503,20/03/1990,LY2DH72ZAHBIEREF16YC,9007,7086,928,2273
5504,10/03/1984,27ZYHDQOLV2VTVDMSS43,3125,6767,5784,15010
5505,19/08/1988,0F9LQA8MVSNNGLU2G0ZQ,999,6455,4272,28837
5506,18/10/1996,XCKDJ6A70Y9MW7O196M4,892,2898,1991,17640
5507,25/05/1977,23ACHYHYS6JX9OMRDABG,1937,6182,2161,3943
5508,24/05/2001,WGPJE6X24QM2QIJX9LOF,8980,8539,8362,44946
5509,17/03/1985,QAYCR64DYKTXFVN61YVD,9449,3403,9267,1143
5510,07/02/1983,OS9E8MLKUJNNQ0EGZ8P1,8718,9080,5214,3321
5511,23/09/1992,EBY6FY3Y9CRE2O7J0M2D,4140,2993,8829,38498
5512,15/12/1977,YNQ02V82K1AY1A71S8TV,1128,9347,6406,12002
5513,19/09/2002,LWM1V3VQ6WXHUQTLRODO,7735,2478,1631,39692
5514,21/03/1999,LA7QWW1LANH6GJZOZIWS,9861,5973,3295,28871
5515,24/03/1984,U50T1EGXFXXDNXIL5P1Q,7084,2647,4884,29316
5516,19/02/1990,D5PU5Z1Y9FWY27S1EVWM,5103,8285,8897,18240
5517,07/01/2000,SN1OD02QKKP077JXM0V5,6687,3556,3885,41801
5518,29/12/1980,FSNFROD2WKNODE3THQMA,815,4548,2625,4846
5519,19/08/2001,5E08IBA44I1R6VULGPVA,1798,2078,2668,14027
5520,02/05/1987,JS6FBV5DNG649UTKRMSW,2044,7411,3443,22659
5521,10/03/1982,WBPQTNVS9VJ5LMK6WT5U,4784,2529,3991,45373
5522,25/08/1991,NZAPWGKQSTIE5XVY1XQF,4617,2306,3554,1139
5523,14/11/1980,8W48MRC47E9275TF6I0G,8121,8350,1661,1182
5524,05/01/1978,6ZHU2HPMVEBIFTC9YCR0,3716,2986,3741,35686
5525,07/12/1995,4RAM7T0R2Q3YK3Z56A6J,8574,5002,3057,25554
5526,09/03/2003,2XX8AHB26SHB6QCGWKRA,6365,1659,8512,25831
5527,20/09/1991,8CXXFM8SWTR3ANJBTJ2R,2759,2337,4545,20762
5528,14/01/1986,IR91Q58UHE6XN7DJHXVD,302,6630,9419,4902
5529,02/04/2003,GKPMMFE0U6EPM3K8H4M0,9793,2967,1429,45240
5530,08/05/1980,UY7LS4ZTCXWCE3MUF1E3,2784,3096,4195,15267
5531,14/06/1997,Q4ELH0LQJLNJQA1315DD,483,3398,8147,27845
5532,05/03/1979,NGXKRB8S7LVQC5BLDMEY,4057,3137,2595,36306
5533,27/03/1997,RE57E5V2RAUPQEDBYB67,22,8172,9463,20942
5534,13/08/1989,J4WZ33A3MICM2XIQD03W,6932,1750,9520,9474
5535,04/03/1989,2QP73HRF5RCE1LRYUJL7,6731,6352,5547,13244
5536,28/11/1977,DSBYQCMWK1WUFB0W8X64,6603,5827,4774,11555
5537,12/12/1988,BFZ12JPHGFGWTXZB74AX,3673,2214,2928,30125
5538,10/04/1981,16MBKFSOOJUSCCE5RV9L,7172,8343,7798,27140
5539,25/03/1991,XIX90AH3HFCPGPHFFAI9,7205,8669,7766,14668
5540,10/06/1996,IR8ULG7V47FFCD2GZKIX,6104,6904,2815,16639
5541,22/03/1990,C0XXYJX8F35E98NM3WTI,7328,7230,2992,1172
5542,13/01/2001,5QZPCUQ17MWOKY4UM2SY,1596,1678,7182,35476
5543,16/05/1992,LZT3ZFASTX0IPMJ2V7XC,167,9041,8855,49762
5544,10/11/1994,6K4NDBH26DIPJAY5UHD9,8534,2712,814,33640
5545,27/12/1982,JUD6VAYHF2BAQOH3FGHC,931,3679,6259,11599
5546,27/09/1994,SLEMKCKA6F0BQPOCE7Z2,1275,9327,2474,17360
5547,19/06/2001,KXO509F0CL8YUP0WSAUX,3056,6692,4014,18465
5548,15/01/2003,5PUQJGKHTZ92P18RVRZW,4495,3664,4697,5093
5549,09/08/1990,S846RF621XBWRDQKEXX6,2833,3295,495,42286
5550,08/01/2000,LA2JWJPB5JM3ZUZ5YXHP,9124,4399,5742,4334
5551,17/08/1989,6TK5GKEGP9VL4T5CDAAG,5414,7261,8546,27016
5552,17/01/1998,ZC6U6XRYBLLHSTLVMQ8Z,3956,5365,421,16699
5553,29/10/1987,BGX3SFGG7V0YQLUX0TTF,388,4885,9094,20419
5554,10/09/1985,L2MSXT4NXAVEVML8RQZ6,7896,5981,1710,49698
5555,14/11/1989,50EYBXSGG0U2TG7CRA9Q,1475,7831,7557,34431
5556,21/02/1985,GI40H7LWZ68MMPGC7AD3,3615,8193,3564,42433
5557,22/05/1979,FUP9OFUU084PQO4PE7MG,642,9425,1457,33142
5558,15/08/1985,QO6PR2DCPQARHTRRJNCG,2450,9224,1633,32022
5559,25/08/1993,RX2KGPLKA1J2OHW0YSQV,9722,3194,2441,8987
5560,27/10/1983,0YGDA4X3D5YCCRSCVVTS,4819,3149,5602,36852
5561,29/08/1983,O1A8XCZE5UXW118LZZQW,9090,3079,4146,49671
5562,11/12/2004,9D844SXNBNZTT6MW8SK5,2765,7035,9730,36538
5563,28/08/1977,XO9IL4IYGNEWJZ6DG6GP,1299,219,3567,40867
5564,11/04/1993,FSWVRV2SCYAAJ1T18VQY,2112,2091,8898,7023
5565,29/03/1980,HFJPO14H1ZNJ461NFQQC,3066,96,4288,44242
5566,17/04/1983,6W76VWEPUMTS9OOHR5CT,3523,9368,4446,30413
5567,15/10/1985,ONZCZ28KWOF9HKVNQ5RE,2228,9975,1928,34767
5568,13/06/1998,M3EWVVFI0FMUQ7N4I36L,1305,6719,2117,9387
5569,01/10/1999,PMSJ5RZEDA2IPZFD6DHT,3830,988,8384,8841
5570,17/05/1995,J9R6SNREUCANF6DQ6KR8,7776,1849,3866,11553
5571,13/11/1997,MM01EIUHOAP8UXT9WVYZ,6649,3745,9883,12168
5572,10/11/1991,12RC51Y2CT68UL77UUIJ,1237,3858,6116,5655
5573,12/08/1977,NK1JP8I7JEU9XXI2QHHP,9068,7295,7658,44435
5574,19/09/2003,8SRO9LLLWOVY2V5NP6MA,6240,7076,9701,29696
5575,10/10/1979,0Q805JOQHB0JRUW6MURD,4549,943,5540,46339
5576,23/02/1982,W0BENOJYR2PC89QBN6LC,2545,6382,3113,9346
5577,20/04/1980,AUOLNMJOFNEMB9UYVZCR,7932,882,2040,29240
5578,14/03/1981,R4AYAVI59RX07F9B73V7,9861,1059,9547,38182
5579,03/11/2004,J63HI3DK4OT319US3K5P,8994,8572,5365,23248
5580,22/09/1979,CTPJWMBANS5X98EDZATD,3912,4063,5591,11314
5581,29/08/1996,02YU4G2D2V34QI31CLJW,4172,7857,1214,43489
5582,25/02/1992,J32IDZ26NVK3BCT8BNDC,351,4002,2480,34168
5583,24/02/1984,U6EVP6C8VUU785KYR0MC,3605,4133,1743,23587
5584,21/06/1987,D3HW8IDPTYDOZYM2SQ1S,6556,3065,9291,29218
5585,30/08/1997,1NZC64F29DNPFNVNA63I,9687,9493,1618,29679
5586,29/06/1987,PIIWNYS3RW7MA7DTFV2H,7210,5218,1460,13454
5587,23/02/2003,KS37B36K8EFCMNB0DNO8,1493,733,279,24094
5588,05/08/1986,1N6BY4RU0ZX4JTEFHXRH,77,3043,6327,17296
5589,17/01/2002,ZFS8RX6PR3D7WQC1F9PQ,5655,7321,3449,14628
5590,17/09/1977,1P3UVDFBJBAE1048F5RG,2010,5303,7518,37078
5591,07/06/1992,4EM00R6X0EG2YLZWJ2ZN,8848,2236,8442,20977
5592,18/04/1993,R8LB1ED46JRJNOOC6QT2,7267,5773,3895,37837
5593,25/06/1983,EOJTXONHU4XUN7DNZ9IZ,1747,3799,8741,2303
5594,08/07/1998,VISA35ILV65X0YX8G52Y,8515,1404,899,40453
5595,22/12/1980,QE6E82PLP8Y51ZKNL8MF,6394,3878,51,22004
5596,03/02/1984,V9YVUDCF0023KGSO5X14,3185,6608,3043,14716
5597,26/02/1997,EOOJHG9MPHBNCS3B5GRC,1077,7982,1736,43095
5598,17/04/2001,0HHBF3FBQFBTGAGEYY83,7086,8417,54,45549
5599,24/12/1995,7LXJAIME2WXEBD0DNTJ6,9674,2436,5436,1578
5600,21/01/1990,RJUKJV8S381K5KRNGB71,987,5763,1092,40736
5601,22/07/1981,VE1M59HT984QD3U913NY,1651,6966,5927,21197
5602,06/09/2000,SNJMRIXSD1OMGO9NYP61,6638,5802,5393,48805
5603,16/10/1988,2OF6N12SI4RZ19LSB2KD,466,9813,2819,1133
5604,28/09/1977,153AZHIXU9FSH6BUEDMN,6885,4541,3233,42362
5605,25/10/2001,JSAJMI6OH0XKID344ZQI,1391,7560,8616,30907
5606,04/01/1998,5ZYTUO570AWXDA69JFAF,5348,9580,3575,43221
5607,29/08/1978,J9L5AC794OKLVWE0ZVYQ,634,3355,7651,41620
5608,03/04/1996,IJT8BY7F6IW84VC9Y4ZU,6986,541,5207,22685
5609,15/10/1979,DUMU8ICKT4N8C3331DOL,7052,8560,4785,16042
5610,03/08/1992,CQAKM0HTO04ZROX0JN0Q,3708,1614,4335,7299
5611,19/04/1997,7BXKFK5M0NSF7V562LLK,4346,235,5786,36436
5612,24/09/1996,TGIKTYKLMWZMZHQPACEJ,7058,3172,1204,28701
5613,19/04/1978,8W22UEK2L68PKBDMX4BK,3779,6293,3917,19544
5614,22/02/1989,P0YHWOWXFXJP54FPKVOW,1586,4686,5234,49726
5615,20/05/2000,6VBSG3Z5VWDVR9TIFDQ9,3468,2664,4223,6884
5616,27/04/2002,J51YAUYL6RKW8G1T144P,2355,8034,6849,45095
5617,06/02/1997,JC0TF7YIIDFV1TQSJIVE,5567,6453,9758,39810
5618,09/03/1977,OH52RWCA3ECEJD9OHI5F,3033,2832,5958,43838
5619,10/03/1999,W5SD54M2QPHBUN6AE1A3,7872,5402,2395,25484
5620,16/10/2000,J35Q6PQ9HLR2NSJOLPAT,6116,916,5683,30477
5621,03/01/1999,T04OPP6FI1GHGT2OLLEN,2890,7824,3328,6771
5622,29/06/1997,JVC3OHPGKXHYTT8P1HVY,3679,6210,8330,25051
5623,28/06/1984,F19QW6BB5QUTCENS6G0B,8513,6295,2136,39023
5624,22/10/1990,HRBJHPIHHRUV8D696ZHQ,7542,9332,4499,29639
5625,03/01/1985,XFQYGWWF2W8N7JLYYSG4,8263,2428,3912,46765
5626,04/05/1981,Z1Z2H2SASLFB81OQKSUZ,1997,9308,4288,3240
5627,21/11/1982,TUW0S1TAYSUL816PNW47,1620,1086,1976,22029
5628,15/06/1985,EBPYXSNZ4FJLHFLZSQTG,4734,9034,7153,14186
5629,05/01/1985,FRNWABO6PJ0U1F9W7U8A,169,4822,1149,12301
5630,02/04/1983,Q3EOQGAR8GK78NZA7X5I,8616,5726,1463,30576
5631,18/10/1996,13HFSTMRI26203WLG7ER,4973,6518,412,49514
5632,01/03/1992,BIVBKLNFMMCCFTXUSHFB,9419,1498,2086,36520
5633,17/09/2003,LI5IIPI2IPW05WBK50BO,73,471,7505,35464
5634,24/04/1986,3R8NBQW0H894KFQGL5UW,4899,1805,9798,8383
5635,08/11/1977,WX20X774GHTX22EMKR8O,7339,5502,5490,39892
5636,11/12/1978,EJWQG9ZOVBLHKLALEWXH,8988,4226,6563,41873
5637,25/07/2002,08DAN12ITUIBBL9KGOBI,946,4306,1678,13741
5638,24/05/1984,P6GWLRFGNFIYJR8L8RE4,9944,6069,7428,37058
5639,09/11/1990,J4HRK7XE5KQVVNWVUUTR,1302,8836,8651,47104
5640,10/05/1982,CEP0217S2QGGTOJAK4T0,3923,7849,1598,27201
5641,28/01/1990,AFL5ADBAM1V1A554458B,4121,6748,6373,31495
5642,17/12/1987,6EV1OX1WBLYGWON2CMTZ,7269,2355,3735,37704
5643,14/03/1997,5QWQPDHGHROBBKXDTXQ1,375,3066,3994,34254
5644,12/11/1980,A54EP2SAF3JZE1BQJW5F,2902,6259,7199,36616
5645,23/02/2001,WZ5KGHFKWYQROSGXF141,415,9847,5203,7201
5646,21/01/2003,2K9WHLZYL5XBUNJHR85U,5106,2151,5801,49736
5647,23/04/1986,CUGQBRME4VNQPCCB8N5C,3209,554,4614,24698
5648,17/09/1989,Y04IHFXQ2LNXO2G68E4P,9970,4648,1422,8064
5649,23/12/1996,O4M68YCHSD8HQH3UKA74,3344,9946,432,20306
5650,07/09/2003,LZGQLFHKGSOMHRFCIGSP,3867,3049,3754,39883
5651,05/10/1996,UMKT8RE2HCN8EKH8J9SM,6208,9126,8288,29818
5652,12/01/1995,TLN1OMUE6GXZK7Y0LOFJ,4622,8156,3885,11623
5653,09/12/1983,GLV3VERFO9IRAIJGP3EV,272,2052,8873,35741
5654,05/10/1981,X3377V6Y72VU5Z4X8XVL,7837,6334,447,45356
5655,03/08/1979,KYNQ18TN9HR5AA63NVRE,7113,3148,7107,46902
5656,03/06/1990,6Q9M5OB8FWTHCLATTE88,440,3876,6799,21315
5657,15/04/1998,F3ZT0IXICVQX8TMII1J7,1219,4602,477,13162
5658,03/07/1996,9A5RBVULPMS4ES3E9D5J,8163,6400,860,3441
5659,03/08/1984,QBQUATNAQ87LO7I4MDUA,1237,763,8697,48676
5660,08/07/1983,Z5O4U0RV6HISV7WGMQVD,1055,7552,5266,33954
5661,15/01/1978,695WNRO3UYGPIDO7MYIG,1473,7559,7393,29289
5662,22/08/1984,5D4POE8BL1RLD1JXPURY,8870,8572,8179,49913
5663,13/01/1979,D72OGFVD836V2KT2VEZM,6076,424,3572,48187
5664,09/07/1997,Z42O90WX9BBK6EFXAJD1,623,8651,8997,22679
5665,20/10/2002,1WABXMQ90672XMUQ2XR1,1297,6721,1185,9332
5666,04/01/1984,L83C78YX5UNJJN2CLKGG,1650,8677,8569,11777
5667,02/07/1995,TBMO7ARSR82U0DRTGNCG,8670,6583,6402,47499
5668,11/12/1999,UH3AYIVU3R4ZCH2TBMAZ,3409,7533,7139,37219
5669,07/08/1996,BSXCS2LXEISRQE6U93CU,1714,807,9948,1055
5670,10/01/1979,ICSQWWW4JVZGTQG836GP,861,268,5780,46444
5671,05/01/1979,GFE5MHNOY8P8W29CULOR,5751,1360,31,48883
5672,01/10/1983,10NHFINJS9HL94PO713J,5437,2820,4829,40919
5673,14/07/1990,A0M4QFXHHQFCL1LS6SM0,5930,8170,8429,30539
5674,15/05/1980,WGHADUNP99OTFSZR7U75,9133,8525,303,38939
5675,21/12/1980,U7PI730VYCCYQR02FQXE,4586,6384,5637,14578
5676,20/04/2002,Y4RBGB8A0S39SJ7L1B99,285,6358,6344,33546
5677,09/09/2000,MNN4YW2DK2YB88MX3CUO,1613,5361,7636,8701
5678,21/11/1979,XYGCCCPUA0LODA2E5VEE,4206,6625,8106,36273
5679,19/11/2004,8UEXUG9KX5L0CKWC0C81,7099,7478,9630,35363
5680,07/03/2002,XF793E0TBQ2RIZJ0K0Y6,3866,9969,8877,16576
5681,21/05/1986,TFJ62UKGRYKUHJQEQ2YN,217,9386,1870,12927
5682,24/01/2004,R5PFNUB7Z04TUSQX8QQ9,2870,1125,3848,23430
5683,05/09/1994,LTWCJG8KEZR3L0IUIRNX,3995,6511,5469,10861
5684,25/06/1989,DWW53LP6EW467DLY1IXI,7465,9569,3538,31024
5685,15/04/1998,HMW90AMDD7LYFQMWWWSB,2653,109,2436,34276
5686,20/04/2001,320T7EG3UDX9VVEDC4TV,1336,8710,3669,25371
5687,10/03/1986,KP67BRM9IN0UL6BL94MN,6593,798,2908,42067
5688,30/02/1990,19ZWQ603YB6UO3UNKSL3,1320,9923,1374,16436
5689,20/12/1999,Z3X4X5GX2YF8258YGCKO,7928,5243,9203,19271
5690,20/09/1983,9B50AMG4MEM841SPDK93,3220,2828,921,33447
5691,25/03/1993,26CGE46PTEQZQBR8B1YZ,4461,3969,2156,7365
5692,17/01/2002,U79G1179AJ663DZYM7PV,3958,8310,9595,30157
5693,15/01/1980,81L8NNPHQYQ7GLCYLB00,5723,54,3826,48938
5694,30/01/2002,H92ISYQ25J4WEMIHV2OB,1021,5320,1390,26397
5695,29/07/2002,MH33Y0W2F2SD4DF5GG6G,3608,9450,410,43227
5696,02/06/1983,BX0QV9QRVKW27E89IT52,7065,2355,9774,40858
5697,10/08/1981,OZ1XZG48NSS4UAN6HO26,1789,6317,5698,4978
5698,18/11/1985,9P5STT7NGQTZHZSHOHH3,3731,3546,5506,14745
5699,09/09/2002,YDMJS16RLQPEBB4IS740,6791,6832,9528,31394
5700,29/12/1994,EC6XK5R2W5CSU0V3KXTF,3222,7132,1370,14601
5701,16/09/1989,44BASQOF3XKB5Z4CU855,53,7981,1559,25123
5702,03/05/1987,OSIMTULZRKH15V0F4SK6,2949,3614,8443,44996
5703,01/03/2003,SBNFI1OD7EON2DE25NZT,1700,9516,6016,22164
5704,13/07/1979,UKC3R3OZXCKSF4XO0NRM,7618,8834,747,26997
5705,01/03/1982,CUHKMAV2QAW3MHB6XDDW,896,7736,1347,26700
5706,29/05/1986,VV5087RLEQMYDWKG3SYK,4230,5819,8755,16283
5707,10/07/1995,TPQ4I6VNKGN16J20GEEO,7065,403,5180,48071
5708,09/02/2002,VEVP84ZE6LRKM70WFCY9,2853,6230,4687,25248
5709,01/07/1981,31D76U552MRV43X1DCFY,2969,7245,1776,12994
5710,17/10/1997,EI6GAQSH1DW18S1K6LZ3,259,873,8342,12099
5711,04/07/1997,8WOUX2722TI9WN9QURTI,9467,5174,8646,13299
5712,06/09/1980,D9J3HHHRAWX766GU08L5,5684,6063,7744,49361
5713,23/07/2000,ZEQ0CGQLMM5E958WL3MX,9487,8576,4733,40996
5714,20/04/1979,9TRI6E4LG8F10WML5FD8,7462,2515,2092,35212
5715,17/01/2001,GOHGV750YCBF90EWZS3S,1228,6979,2182,29736
5716,29/02/1982,765YLLHNL7TOIE0HCI02,3594,86,213,13156
5717,06/08/2002,CWFT63DQMNCH05ZJRT3U,1512,4315,9104,43777
5718,12/05/2003,6XB1PIL9UU1QXR6FX9KF,118,5020,4064,12905
5719,04/08/1998,WVLC67TB0C5BJOL2ERRQ,2244,169,5970,4593
5720,05/06/1979,CUP9N56C7SUK1B8KE8GY,1197,2500,4448,19769
5721,29/05/1999,FF73B723IB5TNRR9NYXV,2963,1725,9356,29171
5722,23/04/1981,4IQABAB7IZOTU113RCAS,8476,3952,7110,34648
5723,30/05/1981,LQCJPHP4RMVNIF07SE32,2571,8766,2283,43463
5724,16/06/2001,BWUC927RMKSXUKG75B86,2910,7917,4538,7192
5725,01/06/1982,ZWIM62A7M85BYY4J3WBJ,5165,772,5029,25973
5726,18/12/2000,NPG9P1JOX1IHK6E30D2Q,9360,268,6265,16107
5727,30/03/1981,OJ12IQBBPERM6LC8I0FQ,4565,7641,6461,39028
5728,06/12/1993,OQ3RRLC3A46K2SWY0JG7,7546,3939,1565,23140
5729,30/04/1986,RT89BA79M08B3WSCAQ1H,7832,828,5435,8529
5730,12/05/1997,PHRAUF6Q04BHHWUM208O,5798,6273,1204,6726
5731,27/07/1989,09ZWMXROSASTBZ49H6WB,3261,4879,2806,9268
5732,09/02/1998,NO0SC97J3ZJTVPGTIZGV,9120,6806,7852,6043
5733,06/08/2000,11D8NTMBBS3QPVEZYPSG,408,2456,599,1487
5734,22/04/2002,QEPSPVK1X1BU7SUEA9OH,7669,6534,6045,6647
5735,18/08/1988,RHK8D5INM9BIT5OVO7J7,3350,1920,8157,14533
5736,30/07/1987,HVH9FHH34B4MBCS6ZAX5,8918,1589,5300,13199
5737,07/05/1982,CVL7X08Z458BZIHUSS3I,8285,7494,2704,3995
5738,30/07/1984,1CKXQYH9V8WHACUQPFCC,3411,4072,3248,23084
